2025-01-21 15:03:13,773 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.153 cores, Memory: 450.0 MiB
2025-01-21 15:03:13,774 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.007 cores, Memory: 24.0 MiB
2025-01-21 15:03:13,774 - INFO - Pod: airflow-triggerer-0, CPU: 0.097 cores, Memory: 359.0 MiB
2025-01-21 15:03:13,775 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.004 cores, Memory: 1650.0 MiB
2025-01-21 15:03:18,912 - INFO - Pod: airflow-postgresql-0, CPU: 0.029 cores, Memory: 82.0 MiB
2025-01-21 15:03:18,912 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.153 cores, Memory: 450.0 MiB
2025-01-21 15:03:18,913 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.007 cores, Memory: 24.0 MiB
2025-01-21 15:03:18,913 - INFO - Pod: airflow-triggerer-0, CPU: 0.097 cores, Memory: 359.0 MiB
2025-01-21 15:03:18,915 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.004 cores, Memory: 1650.0 MiB
2025-01-21 15:03:24,059 - INFO - Pod: airflow-postgresql-0, CPU: 0.029 cores, Memory: 82.0 MiB
2025-01-21 15:03:24,059 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.153 cores, Memory: 450.0 MiB
2025-01-21 15:03:24,060 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.007 cores, Memory: 24.0 MiB
2025-01-21 15:03:24,060 - INFO - Pod: airflow-triggerer-0, CPU: 0.097 cores, Memory: 359.0 MiB
2025-01-21 15:03:24,061 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.004 cores, Memory: 1650.0 MiB
2025-01-21 15:03:29,189 - INFO - Pod: airflow-postgresql-0, CPU: 0.029 cores, Memory: 82.0 MiB
2025-01-21 15:03:29,190 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.153 cores, Memory: 450.0 MiB
2025-01-21 15:03:29,190 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.007 cores, Memory: 24.0 MiB
2025-01-21 15:03:29,190 - INFO - Pod: airflow-triggerer-0, CPU: 0.097 cores, Memory: 359.0 MiB
2025-01-21 15:03:29,191 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.004 cores, Memory: 1650.0 MiB
2025-01-21 15:03:34,326 - INFO - Pod: airflow-postgresql-0, CPU: 0.029 cores, Memory: 82.0 MiB
2025-01-21 15:03:34,326 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.153 cores, Memory: 450.0 MiB
2025-01-21 15:03:34,327 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.007 cores, Memory: 24.0 MiB
2025-01-21 15:03:34,327 - INFO - Pod: airflow-triggerer-0, CPU: 0.097 cores, Memory: 359.0 MiB
2025-01-21 15:03:34,327 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.004 cores, Memory: 1650.0 MiB
2025-01-21 15:03:39,441 - INFO - Pod: airflow-postgresql-0, CPU: 0.029 cores, Memory: 82.0 MiB
2025-01-21 15:03:39,442 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.168 cores, Memory: 445.0 MiB
2025-01-21 15:03:39,443 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 25.0 MiB
2025-01-21 15:03:39,443 - INFO - Pod: airflow-triggerer-0, CPU: 0.102 cores, Memory: 357.0 MiB
2025-01-21 15:03:39,444 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.004 cores, Memory: 1650.0 MiB
2025-01-21 15:03:44,566 - INFO - Pod: airflow-postgresql-0, CPU: 0.029 cores, Memory: 82.0 MiB
2025-01-21 15:03:44,567 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.168 cores, Memory: 445.0 MiB
2025-01-21 15:03:44,568 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 25.0 MiB
2025-01-21 15:03:44,569 - INFO - Pod: airflow-triggerer-0, CPU: 0.102 cores, Memory: 357.0 MiB
2025-01-21 15:03:44,569 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.004 cores, Memory: 1650.0 MiB
2025-01-21 15:03:49,733 - INFO - Pod: airflow-postgresql-0, CPU: 0.029 cores, Memory: 82.0 MiB
2025-01-21 15:03:49,734 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.168 cores, Memory: 445.0 MiB
2025-01-21 15:03:49,734 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 25.0 MiB
2025-01-21 15:03:49,735 - INFO - Pod: airflow-triggerer-0, CPU: 0.102 cores, Memory: 357.0 MiB
2025-01-21 15:03:49,736 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.004 cores, Memory: 1650.0 MiB
2025-01-21 15:03:54,863 - INFO - Pod: airflow-postgresql-0, CPU: 0.029 cores, Memory: 82.0 MiB
2025-01-21 15:03:54,863 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.168 cores, Memory: 445.0 MiB
2025-01-21 15:03:54,864 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 25.0 MiB
2025-01-21 15:03:54,864 - INFO - Pod: airflow-triggerer-0, CPU: 0.102 cores, Memory: 357.0 MiB
2025-01-21 15:03:54,865 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.004 cores, Memory: 1650.0 MiB
2025-01-21 15:03:59,990 - INFO - Pod: airflow-postgresql-0, CPU: 0.029 cores, Memory: 82.0 MiB
2025-01-21 15:03:59,991 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.168 cores, Memory: 445.0 MiB
2025-01-21 15:03:59,992 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 25.0 MiB
2025-01-21 15:03:59,992 - INFO - Pod: airflow-triggerer-0, CPU: 0.102 cores, Memory: 357.0 MiB
2025-01-21 15:03:59,993 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.004 cores, Memory: 1650.0 MiB
2025-01-21 15:04:05,144 - INFO - Pod: airflow-postgresql-0, CPU: 0.029 cores, Memory: 82.0 MiB
2025-01-21 15:04:05,144 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.168 cores, Memory: 445.0 MiB
2025-01-21 15:04:05,145 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 25.0 MiB
2025-01-21 15:04:05,146 - INFO - Pod: airflow-triggerer-0, CPU: 0.102 cores, Memory: 357.0 MiB
2025-01-21 15:04:05,146 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.004 cores, Memory: 1650.0 MiB
2025-01-21 15:04:10,274 - INFO - Pod: airflow-postgresql-0, CPU: 0.029 cores, Memory: 82.0 MiB
2025-01-21 15:04:10,276 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.168 cores, Memory: 445.0 MiB
2025-01-21 15:04:10,276 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 25.0 MiB
2025-01-21 15:04:10,277 - INFO - Pod: airflow-triggerer-0, CPU: 0.102 cores, Memory: 357.0 MiB
2025-01-21 15:04:10,278 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.004 cores, Memory: 1650.0 MiB
2025-01-21 15:04:15,418 - INFO - Pod: airflow-postgresql-0, CPU: 0.029 cores, Memory: 82.0 MiB
2025-01-21 15:04:15,418 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.168 cores, Memory: 445.0 MiB
2025-01-21 15:04:15,418 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 25.0 MiB
2025-01-21 15:04:15,420 - INFO - Pod: airflow-triggerer-0, CPU: 0.102 cores, Memory: 357.0 MiB
2025-01-21 15:04:15,420 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.004 cores, Memory: 1650.0 MiB
2025-01-21 15:04:20,552 - INFO - Pod: airflow-postgresql-0, CPU: 0.029 cores, Memory: 82.0 MiB
2025-01-21 15:04:20,553 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.168 cores, Memory: 445.0 MiB
2025-01-21 15:04:20,553 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 25.0 MiB
2025-01-21 15:04:20,554 - INFO - Pod: airflow-triggerer-0, CPU: 0.102 cores, Memory: 357.0 MiB
2025-01-21 15:04:20,555 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.004 cores, Memory: 1650.0 MiB
2025-01-21 15:04:25,682 - INFO - Pod: airflow-postgresql-0, CPU: 0.029 cores, Memory: 82.0 MiB
2025-01-21 15:04:25,682 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.168 cores, Memory: 445.0 MiB
2025-01-21 15:04:25,682 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 25.0 MiB
2025-01-21 15:04:25,682 - INFO - Pod: airflow-triggerer-0, CPU: 0.102 cores, Memory: 357.0 MiB
2025-01-21 15:04:25,685 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.004 cores, Memory: 1650.0 MiB
2025-01-21 15:04:30,826 - INFO - Pod: airflow-postgresql-0, CPU: 0.029 cores, Memory: 82.0 MiB
2025-01-21 15:04:30,827 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.168 cores, Memory: 445.0 MiB
2025-01-21 15:04:30,827 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 25.0 MiB
2025-01-21 15:04:30,828 - INFO - Pod: airflow-triggerer-0, CPU: 0.102 cores, Memory: 357.0 MiB
2025-01-21 15:04:30,828 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.004 cores, Memory: 1650.0 MiB
2025-01-21 15:04:35,952 - INFO - Pod: airflow-postgresql-0, CPU: 0.029 cores, Memory: 82.0 MiB
2025-01-21 15:04:35,952 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.168 cores, Memory: 445.0 MiB
2025-01-21 15:04:35,952 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 25.0 MiB
2025-01-21 15:04:35,952 - INFO - Pod: airflow-triggerer-0, CPU: 0.102 cores, Memory: 357.0 MiB
2025-01-21 15:04:35,952 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.004 cores, Memory: 1650.0 MiB
2025-01-21 15:04:41,089 - INFO - Pod: airflow-postgresql-0, CPU: 0.035 cores, Memory: 82.0 MiB
2025-01-21 15:04:41,090 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.162 cores, Memory: 445.0 MiB
2025-01-21 15:04:41,090 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 24.0 MiB
2025-01-21 15:04:41,091 - INFO - Pod: airflow-triggerer-0, CPU: 0.1 cores, Memory: 357.0 MiB
2025-01-21 15:04:41,091 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.004 cores, Memory: 1650.0 MiB
2025-01-21 15:04:41,091 - INFO - Pod: parquet-transform-dag-v1-transform-parquet-v2-dpyyba5j, CPU: 0.522 cores, Memory: 306.0 MiB
2025-01-21 15:04:46,213 - INFO - Pod: airflow-postgresql-0, CPU: 0.035 cores, Memory: 82.0 MiB
2025-01-21 15:04:46,213 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.162 cores, Memory: 445.0 MiB
2025-01-21 15:04:46,213 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 24.0 MiB
2025-01-21 15:04:46,213 - INFO - Pod: airflow-triggerer-0, CPU: 0.1 cores, Memory: 357.0 MiB
2025-01-21 15:04:46,213 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.004 cores, Memory: 1650.0 MiB
2025-01-21 15:04:46,216 - INFO - Pod: parquet-transform-dag-v1-transform-parquet-v2-dpyyba5j, CPU: 0.522 cores, Memory: 306.0 MiB
2025-01-21 15:04:51,335 - INFO - Pod: airflow-postgresql-0, CPU: 0.035 cores, Memory: 82.0 MiB
2025-01-21 15:04:51,335 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.162 cores, Memory: 445.0 MiB
2025-01-21 15:04:51,335 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 24.0 MiB
2025-01-21 15:04:51,335 - INFO - Pod: airflow-triggerer-0, CPU: 0.1 cores, Memory: 357.0 MiB
2025-01-21 15:04:51,335 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.004 cores, Memory: 1650.0 MiB
2025-01-21 15:04:51,335 - INFO - Pod: parquet-transform-dag-v1-transform-parquet-v2-dpyyba5j, CPU: 0.522 cores, Memory: 306.0 MiB
2025-01-21 15:04:56,469 - INFO - Pod: airflow-postgresql-0, CPU: 0.035 cores, Memory: 82.0 MiB
2025-01-21 15:04:56,470 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.162 cores, Memory: 445.0 MiB
2025-01-21 15:04:56,470 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 24.0 MiB
2025-01-21 15:04:56,471 - INFO - Pod: airflow-triggerer-0, CPU: 0.1 cores, Memory: 357.0 MiB
2025-01-21 15:04:56,471 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.004 cores, Memory: 1650.0 MiB
2025-01-21 15:04:56,472 - INFO - Pod: parquet-transform-dag-v1-transform-parquet-v2-dpyyba5j, CPU: 0.522 cores, Memory: 306.0 MiB
2025-01-21 15:05:01,611 - INFO - Pod: airflow-postgresql-0, CPU: 0.035 cores, Memory: 82.0 MiB
2025-01-21 15:05:01,612 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.162 cores, Memory: 445.0 MiB
2025-01-21 15:05:01,612 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 24.0 MiB
2025-01-21 15:05:01,612 - INFO - Pod: airflow-triggerer-0, CPU: 0.1 cores, Memory: 357.0 MiB
2025-01-21 15:05:01,612 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.004 cores, Memory: 1650.0 MiB
2025-01-21 15:05:01,613 - INFO - Pod: parquet-transform-dag-v1-transform-parquet-v2-dpyyba5j, CPU: 0.522 cores, Memory: 306.0 MiB
2025-01-21 15:05:06,743 - INFO - Pod: airflow-postgresql-0, CPU: 0.035 cores, Memory: 82.0 MiB
2025-01-21 15:05:06,744 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.162 cores, Memory: 445.0 MiB
2025-01-21 15:05:06,744 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 24.0 MiB
2025-01-21 15:05:06,744 - INFO - Pod: airflow-triggerer-0, CPU: 0.1 cores, Memory: 357.0 MiB
2025-01-21 15:05:06,745 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.004 cores, Memory: 1650.0 MiB
2025-01-21 15:05:06,745 - INFO - Pod: parquet-transform-dag-v1-transform-parquet-v2-dpyyba5j, CPU: 0.522 cores, Memory: 306.0 MiB
2025-01-21 15:05:11,901 - INFO - Pod: airflow-postgresql-0, CPU: 0.035 cores, Memory: 82.0 MiB
2025-01-21 15:05:11,901 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.162 cores, Memory: 445.0 MiB
2025-01-21 15:05:11,902 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 24.0 MiB
2025-01-21 15:05:11,902 - INFO - Pod: airflow-triggerer-0, CPU: 0.1 cores, Memory: 357.0 MiB
2025-01-21 15:05:11,903 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.004 cores, Memory: 1650.0 MiB
2025-01-21 15:05:11,903 - INFO - Pod: parquet-transform-dag-v1-transform-parquet-v2-dpyyba5j, CPU: 0.522 cores, Memory: 306.0 MiB
2025-01-21 15:05:17,032 - INFO - Pod: airflow-postgresql-0, CPU: 0.035 cores, Memory: 82.0 MiB
2025-01-21 15:05:17,032 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.162 cores, Memory: 445.0 MiB
2025-01-21 15:05:17,032 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 24.0 MiB
2025-01-21 15:05:17,036 - INFO - Pod: airflow-triggerer-0, CPU: 0.1 cores, Memory: 357.0 MiB
2025-01-21 15:05:17,036 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.004 cores, Memory: 1650.0 MiB
2025-01-21 15:05:17,036 - INFO - Pod: parquet-transform-dag-v1-transform-parquet-v2-dpyyba5j, CPU: 0.522 cores, Memory: 306.0 MiB
2025-01-21 15:05:22,160 - INFO - Pod: airflow-postgresql-0, CPU: 0.035 cores, Memory: 82.0 MiB
2025-01-21 15:05:22,160 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.162 cores, Memory: 445.0 MiB
2025-01-21 15:05:22,161 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 24.0 MiB
2025-01-21 15:05:22,161 - INFO - Pod: airflow-triggerer-0, CPU: 0.1 cores, Memory: 357.0 MiB
2025-01-21 15:05:22,162 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.004 cores, Memory: 1650.0 MiB
2025-01-21 15:05:22,162 - INFO - Pod: parquet-transform-dag-v1-transform-parquet-v2-dpyyba5j, CPU: 0.522 cores, Memory: 306.0 MiB
2025-01-21 15:05:27,316 - INFO - Pod: airflow-postgresql-0, CPU: 0.035 cores, Memory: 82.0 MiB
2025-01-21 15:05:27,317 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.162 cores, Memory: 445.0 MiB
2025-01-21 15:05:27,317 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 24.0 MiB
2025-01-21 15:05:27,317 - INFO - Pod: airflow-triggerer-0, CPU: 0.1 cores, Memory: 357.0 MiB
2025-01-21 15:05:27,318 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.004 cores, Memory: 1650.0 MiB
2025-01-21 15:05:32,464 - INFO - Pod: airflow-postgresql-0, CPU: 0.035 cores, Memory: 82.0 MiB
2025-01-21 15:05:32,464 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.162 cores, Memory: 445.0 MiB
2025-01-21 15:05:32,465 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 24.0 MiB
2025-01-21 15:05:32,465 - INFO - Pod: airflow-triggerer-0, CPU: 0.1 cores, Memory: 357.0 MiB
2025-01-21 15:05:32,466 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.004 cores, Memory: 1650.0 MiB
2025-01-21 15:05:37,606 - INFO - Pod: airflow-postgresql-0, CPU: 0.033 cores, Memory: 82.0 MiB
2025-01-21 15:05:37,607 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.165 cores, Memory: 445.0 MiB
2025-01-21 15:05:37,608 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 24.0 MiB
2025-01-21 15:05:37,608 - INFO - Pod: airflow-triggerer-0, CPU: 0.094 cores, Memory: 358.0 MiB
2025-01-21 15:05:37,608 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.004 cores, Memory: 1651.0 MiB
2025-01-21 15:05:42,789 - INFO - Pod: airflow-postgresql-0, CPU: 0.033 cores, Memory: 82.0 MiB
2025-01-21 15:05:42,792 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.165 cores, Memory: 445.0 MiB
2025-01-21 15:05:42,793 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 24.0 MiB
2025-01-21 15:05:42,794 - INFO - Pod: airflow-triggerer-0, CPU: 0.094 cores, Memory: 358.0 MiB
2025-01-21 15:05:42,803 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.004 cores, Memory: 1651.0 MiB
2025-01-21 15:05:47,947 - INFO - Pod: airflow-postgresql-0, CPU: 0.033 cores, Memory: 82.0 MiB
2025-01-21 15:05:47,948 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.165 cores, Memory: 445.0 MiB
2025-01-21 15:05:47,949 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 24.0 MiB
2025-01-21 15:05:47,949 - INFO - Pod: airflow-triggerer-0, CPU: 0.094 cores, Memory: 358.0 MiB
2025-01-21 15:05:47,949 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.004 cores, Memory: 1651.0 MiB
2025-01-21 15:05:53,121 - INFO - Pod: airflow-postgresql-0, CPU: 0.033 cores, Memory: 82.0 MiB
2025-01-21 15:05:53,122 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.165 cores, Memory: 445.0 MiB
2025-01-21 15:05:53,123 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 24.0 MiB
2025-01-21 15:05:53,124 - INFO - Pod: airflow-triggerer-0, CPU: 0.094 cores, Memory: 358.0 MiB
2025-01-21 15:05:53,125 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.004 cores, Memory: 1651.0 MiB
2025-01-21 15:05:58,288 - INFO - Pod: airflow-postgresql-0, CPU: 0.033 cores, Memory: 82.0 MiB
2025-01-21 15:05:58,289 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.165 cores, Memory: 445.0 MiB
2025-01-21 15:05:58,289 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 24.0 MiB
2025-01-21 15:05:58,290 - INFO - Pod: airflow-triggerer-0, CPU: 0.094 cores, Memory: 358.0 MiB
2025-01-21 15:05:58,290 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.004 cores, Memory: 1651.0 MiB
2025-01-21 15:06:03,525 - INFO - Pod: airflow-postgresql-0, CPU: 0.033 cores, Memory: 82.0 MiB
2025-01-21 15:06:03,525 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.165 cores, Memory: 445.0 MiB
2025-01-21 15:06:03,526 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 24.0 MiB
2025-01-21 15:06:03,526 - INFO - Pod: airflow-triggerer-0, CPU: 0.094 cores, Memory: 358.0 MiB
2025-01-21 15:06:03,527 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.004 cores, Memory: 1651.0 MiB
2025-01-21 15:06:08,673 - INFO - Pod: airflow-postgresql-0, CPU: 0.033 cores, Memory: 82.0 MiB
2025-01-21 15:06:08,673 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.165 cores, Memory: 445.0 MiB
2025-01-21 15:06:08,673 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 24.0 MiB
2025-01-21 15:06:08,675 - INFO - Pod: airflow-triggerer-0, CPU: 0.094 cores, Memory: 358.0 MiB
2025-01-21 15:06:08,675 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.004 cores, Memory: 1651.0 MiB
2025-01-21 15:06:13,833 - INFO - Pod: airflow-postgresql-0, CPU: 0.033 cores, Memory: 82.0 MiB
2025-01-21 15:06:13,834 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.165 cores, Memory: 445.0 MiB
2025-01-21 15:06:13,834 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 24.0 MiB
2025-01-21 15:06:13,835 - INFO - Pod: airflow-triggerer-0, CPU: 0.094 cores, Memory: 358.0 MiB
2025-01-21 15:06:13,835 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.004 cores, Memory: 1651.0 MiB
2025-01-21 15:06:18,975 - INFO - Pod: airflow-postgresql-0, CPU: 0.033 cores, Memory: 82.0 MiB
2025-01-21 15:06:18,976 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.165 cores, Memory: 445.0 MiB
2025-01-21 15:06:18,977 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 24.0 MiB
2025-01-21 15:06:18,978 - INFO - Pod: airflow-triggerer-0, CPU: 0.094 cores, Memory: 358.0 MiB
2025-01-21 15:06:18,978 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.004 cores, Memory: 1651.0 MiB
2025-01-21 15:06:24,121 - INFO - Pod: airflow-postgresql-0, CPU: 0.033 cores, Memory: 82.0 MiB
2025-01-21 15:06:24,122 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.165 cores, Memory: 445.0 MiB
2025-01-21 15:06:24,122 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 24.0 MiB
2025-01-21 15:06:24,123 - INFO - Pod: airflow-triggerer-0, CPU: 0.094 cores, Memory: 358.0 MiB
2025-01-21 15:06:24,123 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.004 cores, Memory: 1651.0 MiB
2025-01-21 15:06:29,269 - INFO - Pod: airflow-postgresql-0, CPU: 0.033 cores, Memory: 82.0 MiB
2025-01-21 15:06:29,270 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.165 cores, Memory: 445.0 MiB
2025-01-21 15:06:29,270 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 24.0 MiB
2025-01-21 15:06:29,271 - INFO - Pod: airflow-triggerer-0, CPU: 0.094 cores, Memory: 358.0 MiB
2025-01-21 15:06:29,271 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.004 cores, Memory: 1651.0 MiB
2025-01-21 15:06:34,395 - INFO - Pod: airflow-postgresql-0, CPU: 0.033 cores, Memory: 82.0 MiB
2025-01-21 15:06:34,395 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.165 cores, Memory: 445.0 MiB
2025-01-21 15:06:34,395 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 24.0 MiB
2025-01-21 15:06:34,395 - INFO - Pod: airflow-triggerer-0, CPU: 0.094 cores, Memory: 358.0 MiB
2025-01-21 15:06:34,395 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.004 cores, Memory: 1651.0 MiB
2025-01-21 15:06:39,552 - INFO - Pod: airflow-postgresql-0, CPU: 0.03 cores, Memory: 82.0 MiB
2025-01-21 15:06:39,553 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.16 cores, Memory: 445.0 MiB
2025-01-21 15:06:39,553 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.008 cores, Memory: 24.0 MiB
